# ts wx wy wz ax ay az
1654544059.008523 -0.002131 0.036220 0.001065 -0.410032 8.570869 4.171920
1654544059.013525 0.008522 -0.055395 0.006392 -0.046788 8.644066 3.898173
1654544059.018526 -0.004261 -0.056461 0.003196 0.109630 8.662114 3.789884
1654544059.023528 -0.011718 0.047938 -0.006392 0.266048 8.680162 3.681595
1654544059.028530 0.001065 0.062853 -0.002131 0.173910 8.733710 3.739010
1654544059.033531 0.007457 -0.034090 0.003196 0.203987 8.769803 3.714948
1654544059.038533 0.000000 -0.074571 0.003196 0.234064 8.805896 3.690886
1654544059.043535 -0.011718 0.020241 0.001065 0.264140 8.841987 3.666826
1654544059.048537 0.001065 0.078832 -0.003196 -0.309597 8.710351 4.129170
1654544059.053538 0.012784 -0.007457 0.003196 -0.496072 8.686290 4.279553
1654544059.058540 -0.006392 -0.085224 0.006392 -0.682547 8.662228 4.429937
1654544059.063541 -0.015979 -0.020241 0.000000 -0.382459 8.638168 4.156539
1654544059.068543 -0.001065 0.084158 -0.010653 -0.382459 8.614104 4.144507
1654544059.073545 0.013849 0.026632 0.002131 -0.382459 8.590044 4.132476
1654544059.078547 0.006392 -0.074571 0.011718 0.070761 8.682938 3.769564
1654544059.083548 -0.021306 -0.047938 0.003196 0.257250 8.707001 3.613153
1654544059.088550 -0.006392 0.069244 -0.008522 0.443731 8.731063 3.456750
1654544059.093552 0.021306 0.057526 0.001065 0.156176 8.700950 3.720207
1654544059.098553 0.004261 -0.058591 0.008522 0.132112 8.700950 3.750288
1654544059.103555 -0.019175 -0.069244 0.001065 0.108050 8.700950 3.780365
1654544059.108557 -0.014914 0.039416 -0.008522 -0.252622 8.713417 4.097183
1654544059.113558 0.021306 0.071375 -0.008522 -0.439091 8.719432 4.265607
1654544059.118560 0.015979 -0.025567 0.010653 -0.625560 8.725447 4.434031
1654544059.123562 -0.023437 -0.087354 0.006392 -0.379221 8.663123 4.158255
1654544059.128564 -0.025567 0.000000 -0.004261 -0.337114 8.633047 4.092086
1654544059.133565 0.014914 0.086289 -0.005326 -0.295009 8.602972 4.025921
1654544059.138567 0.022371 0.009588 0.005326 -0.252902 8.572895 3.959752
1654544059.143569 -0.018110 -0.085224 0.008522 0.181103 8.689773 3.648642
1654544059.148570 -0.028763 -0.025567 -0.007457 0.367584 8.713835 3.492239
1654544059.153572 0.005326 0.073505 -0.004261 0.554056 8.737896 3.335843
1654544059.158574 0.029828 0.045808 0.000000 0.115226 8.700950 3.774239
1654544059.163575 -0.010653 -0.066048 0.015979 0.055081 8.700950 3.852427
1654544059.168577 -0.031959 -0.052200 0.001065 -0.005064 8.700950 3.930615
1654544059.173579 0.000000 0.053265 -0.008522 -0.320285 8.700950 4.164689
1654544059.178580 0.033024 0.060722 0.001065 -0.488702 8.700950 4.309045
1654544059.183582 0.003196 -0.044742 0.011718 -0.657126 8.700950 4.453409
1654544059.188584 -0.028763 -0.068179 0.002131 -0.301859 8.687859 4.087179
1654544059.193585 -0.015979 0.026632 -0.009588 -0.229687 8.681845 3.996964
1654544059.198587 0.029828 0.079897 0.000000 -0.157515 8.675831 3.906749
1654544059.203589 0.017045 -0.013849 0.008522 0.058851 8.705854 3.756428
1654544059.208590 -0.030894 -0.076701 0.006392 0.203225 8.717885 3.636116
1654544059.213592 -0.019175 -0.003196 -0.009588 0.347607 8.729917 3.515798
1654544059.218594 0.025567 0.072440 -0.005326 0.491974 8.741947 3.395492
1654544059.223596 0.021306 0.014914 0.011718 0.026058 8.669218 3.834610
1654544059.228597 -0.026632 -0.072440 0.008522 -0.046123 8.651173 3.912805
1654544059.233599 -0.030894 -0.031959 -0.006392 -0.118303 8.633128 3.991001
1654544059.238600 0.020241 0.060722 -0.006392 -0.365076 8.694449 4.212043
1654544059.243602 0.029828 0.039416 0.005326 -0.503425 8.706480 4.344377
1654544059.248604 -0.013849 -0.054330 0.009588 -0.641767 8.718510 4.476704
1654544059.253606 -0.031959 -0.050069 -0.003196 -0.232686 8.686154 4.061607
1654544059.258607 0.002131 0.043677 -0.008522 -0.148474 8.680140 3.971380
1654544059.263609 0.035155 0.056461 0.000000 -0.064254 8.674124 3.881144
1654544059.268611 -0.007457 -0.029828 0.008522 0.088541 8.695545 3.708615
1654544059.273612 -0.035155 -0.058591 -0.001065 0.202827 8.701560 3.582299
1654544059.278614 -0.004261 0.017045 -0.006392 0.317108 8.707575 3.455990
1654544059.283616 0.033024 0.063918 0.003196 0.026892 8.650385 3.784739
1654544059.288617 0.007457 -0.005326 0.009588 -0.051315 8.626321 3.874977
1654544059.293619 -0.034090 -0.061787 0.002131 -0.129518 8.602259 3.965211
1654544059.298621 -0.009588 -0.011718 -0.008522 -0.253967 8.670716 4.101690
1654544059.303622 0.028763 0.055395 -0.005326 -0.356220 8.694776 4.215972
1654544059.308624 0.015979 0.014914 0.003196 -0.458477 8.718836 4.330260
1654544059.313626 -0.027698 -0.057526 0.009588 -0.560735 8.742897 4.444548
1654544059.318628 -0.024502 -0.028763 -0.005326 -0.167928 8.700950 3.997762
1654544059.323629 0.020241 0.051134 0.000000 -0.089732 8.700950 3.907537
1654544059.328631 0.026632 0.037285 0.000000 -0.011533 8.700950 3.817307
1654544059.333632 -0.021306 -0.040481 0.004261 0.097538 8.700950 3.711629
1654544059.338634 -0.029828 -0.041547 0.000000 0.187776 8.700950 3.615375
1654544059.343636 0.011718 0.025567 -0.003196 0.278010 8.700950 3.519126
1654544059.348638 0.026632 0.050069 0.004261 -0.062729 8.672188 3.868199
1654544059.353639 -0.012784 -0.015979 0.004261 -0.153153 8.660131 3.958624
1654544059.358641 -0.029828 -0.049004 -0.002131 -0.243578 8.648075 4.049048
1654544059.363607 0.001065 0.002131 -0.003196 -0.253299 8.662704 4.125123
1654544059.368609 0.027698 0.044742 0.000000 -0.307434 8.662704 4.209334
1654544059.373610 0.001065 0.007457 0.008522 -0.361567 8.662704 4.293541
1654544059.378612 -0.033024 -0.041547 -0.001065 -0.159637 8.699286 4.011946
1654544059.383614 -0.001065 -0.022371 0.001065 -0.087454 8.717332 3.915701
1654544059.388616 0.024502 0.035155 -0.001065 -0.015266 8.735379 3.819451
1654544059.393617 0.006392 0.020241 0.000000 0.056917 8.753425 3.723207
1654544059.398619 -0.023437 -0.031959 0.003196 0.043440 8.720073 3.729755
1654544059.403621 -0.013849 -0.023437 0.000000 0.085548 8.720073 3.669599
1654544059.408622 0.021306 0.021306 0.005326 0.127655 8.720073 3.609447
1654544059.413624 0.015979 0.030894 -0.002131 -0.103197 8.655847 3.950705
1654544059.418626 -0.020241 -0.017045 -0.003196 -0.163355 8.631784 4.040942
1654544059.423627 -0.015979 -0.037285 0.002131 -0.223508 8.607723 4.131170
1654544059.428629 0.011718 0.006392 0.003196 -0.208764 8.658561 4.101564
1654544059.433631 0.018110 0.031959 0.001065 -0.238843 8.664577 4.143675
1654544059.438633 -0.011718 0.001065 -0.001065 -0.268923 8.670593 4.185787
1654544059.443634 -0.020241 -0.026632 0.000000 -0.104330 8.704419 3.921985
1654544059.448636 0.010653 -0.013849 0.006392 -0.050191 8.722465 3.831754
1654544059.453637 0.017045 0.023437 0.003196 0.003947 8.740512 3.741523
1654544059.458639 -0.004261 0.015979 -0.004261 -0.031711 8.720073 3.792401
1654544059.463641 -0.022371 -0.019175 0.002131 -0.019679 8.720073 3.768337
1654544059.468643 0.001065 -0.019175 0.006392 -0.007648 8.720073 3.744275
1654544059.473644 0.014914 0.012784 0.005326 -0.113136 8.673067 3.931747
1654544059.478646 -0.004261 0.023437 -0.006392 -0.161258 8.649006 4.015960
1654544059.483648 -0.015979 -0.010653 -0.007457 -0.209375 8.624947 4.100165
1654544059.488649 -0.002131 -0.022371 0.009588 -0.257495 8.600888 4.184375
1654544059.493651 0.013849 -0.006392 0.009588 -0.155419 8.660268 4.034946
1654544059.498653 0.001065 0.020241 -0.008522 -0.149405 8.666282 4.034946
1654544059.503654 -0.013849 0.011718 -0.006392 -0.143390 8.672296 4.034946
1654544059.508656 -0.005326 -0.018110 0.008522 -0.043714 8.709533 3.863237
1654544059.513658 0.009588 -0.019175 0.011718 -0.001610 8.727578 3.797073
1654544059.518659 -0.002131 0.015979 -0.006392 0.040497 8.745624 3.730905
1654544059.523661 -0.006392 0.020241 -0.010653 -0.120845 8.720073 3.911783
1654544059.528663 -0.001065 -0.006392 0.003196 -0.162947 8.720073 3.947872
1654544059.533665 0.009588 -0.025567 0.012784 -0.205054 8.720073 3.983963
1654544059.538666 -0.001065 -0.001065 0.004261 -0.179893 8.639345 4.006605
1654544059.543668 -0.008522 0.019175 -0.011718 -0.191924 8.603251 4.036683
1654544059.548670 -0.005326 0.010653 -0.001065 -0.203956 8.567158 4.066761
1654544059.553671 0.003196 -0.021306 0.015979 -0.079811 8.642474 3.948287
1654544059.558673 0.000000 -0.012784 0.007457 -0.025669 8.660521 3.906177
1654544059.563675 -0.006392 0.018110 -0.014914 0.028475 8.678569 3.864065
1654544059.568676 -0.001065 0.024502 -0.004261 -0.030426 8.707914 3.855875
1654544059.573678 0.006392 -0.013849 0.017045 -0.036441 8.731974 3.831815
1654544059.578680 0.001065 -0.037285 0.011718 -0.042455 8.756033 3.807756
1654544059.583681 -0.017045 -0.004261 -0.012784 -0.048471 8.780094 3.783695
1654544059.588683 -0.004261 0.038351 -0.011718 -0.216869 8.706719 4.035694
1654544059.593685 0.003196 0.012784 0.009588 -0.283031 8.694689 4.113885
1654544059.598686 0.001065 -0.034090 0.015979 -0.349192 8.682660 4.192076
1654544059.603688 -0.012784 -0.022371 -0.003196 -0.187960 8.655471 4.042873
1654544059.608690 -0.004261 0.027698 -0.014914 -0.163902 8.637428 4.030843
1654544059.613691 0.012784 0.033024 0.008522 -0.139844 8.619385 4.018815
1654544059.618693 0.002131 -0.025567 0.017045 0.067274 8.685825 3.795565
1654544059.623695 -0.015979 -0.042612 -0.003196 0.169535 8.703870 3.693305
1654544059.628697 -0.010653 0.019175 -0.020241 0.271791 8.721915 3.591049
1654544059.633698 0.011718 0.053265 0.002131 -0.029044 8.713952 3.826874
1654544059.638700 0.007457 -0.003196 0.020241 -0.113254 8.719967 3.881009
1654544059.643702 -0.014914 -0.050069 0.005326 -0.197452 8.725981 3.935136
1654544059.648703 -0.012784 -0.013849 -0.015979 -0.281654 8.696228 4.072724
1654544059.653705 0.011718 0.050069 -0.006392 -0.365863 8.684198 4.168962
1654544059.658707 0.018110 0.021306 0.018110 -0.450063 8.672170 4.265191
1654544059.663708 -0.012784 -0.046873 0.010653 -0.534271 8.660141 4.361429
1654544059.668710 -0.023437 -0.037285 -0.014914 -0.129593 8.648112 3.985637
1654544059.673712 0.004261 0.040481 -0.009588 -0.039380 8.636083 3.913466
1654544059.678713 0.022371 0.043677 0.014914 0.050837 8.624054 3.841292
1654544059.683715 -0.009588 -0.036220 0.013849 0.188424 8.706701 3.690195
1654544059.688717 -0.025567 -0.054330 -0.010653 0.296692 8.730760 3.587943
1654544059.693718 -0.001065 0.021306 -0.013849 0.404959 8.754819 3.485691
1654544059.698720 0.025567 0.060722 0.008522 -0.104221 8.690672 3.912679
1654544059.703722 -0.003196 -0.008522 0.015979 -0.248569 8.678643 4.026955
1654544059.708724 -0.027698 -0.066048 -0.001065 -0.392917 8.666614 4.141230
1654544059.713725 -0.013849 -0.003196 -0.019175 -0.387433 8.668205 4.160159
1654544059.718727 0.025567 0.064983 0.004261 -0.465615 8.662191 4.232327
1654544059.723728 0.008522 0.024502 0.019175 -0.543805 8.656176 4.304502
1654544059.728730 -0.022371 -0.058591 -0.001065 -0.120336 8.687786 3.975350
1654544059.733732 -0.013849 -0.043677 -0.017045 0.042048 8.699815 3.855066
1654544059.738734 0.022371 0.057526 0.002131 0.204424 8.711843 3.734787
1654544059.743735 0.020241 0.047938 0.017045 0.183442 8.700950 3.717643
1654544059.748737 -0.023437 -0.049004 0.004261 0.249602 8.700950 3.651484
1654544059.753739 -0.028763 -0.060722 -0.015979 0.315761 8.700950 3.585324
1654544059.758740 0.013849 0.035155 -0.004261 0.381921 8.700950 3.519165
1654544059.763742 0.027698 0.072440 0.015979 -0.224104 8.651768 4.026824
1654544059.768744 -0.011718 -0.015979 0.011718 -0.404537 8.633725 4.171171
1654544059.773745 -0.030894 -0.073505 -0.011718 -0.584944 8.615684 4.315496
1654544059.778747 0.006392 0.005326 -0.004261 -0.428468 8.643581 4.214815
1654544059.783749 0.029828 0.074571 0.012784 -0.476578 8.643581 4.262925
1654544059.788751 0.001065 0.012784 0.008522 -0.524690 8.643581 4.311038
1654544059.793752 -0.030894 -0.075636 -0.007457 -0.031919 8.700519 3.889439
1654544059.798754 -0.008522 -0.030894 -0.007457 0.148535 8.724579 3.739060
1654544059.803755 0.027698 0.069244 0.009588 0.328972 8.748637 3.588696
1654544059.808757 0.005326 0.038351 0.011718 0.206818 8.733227 3.675144
1654544059.813759 -0.028763 -0.066048 -0.009588 0.248917 8.739241 3.633045
1654544059.818760 -0.015979 -0.055395 -0.009588 0.291014 8.745255 3.590949
1654544059.823762 0.022371 0.050069 0.007457 -0.161918 8.678826 3.971436
1654544059.828763 0.011718 0.069244 0.012784 -0.366398 8.648756 4.139832
1654544059.833766 -0.020241 -0.036220 -0.005326 -0.570897 8.618682 4.308243
1654544059.838767 -0.021306 -0.073505 -0.008522 -0.775397 8.588609 4.476655
1654544059.843769 0.012784 0.015979 0.005326 -0.435598 8.643581 4.202822
1654544059.848771 0.014914 0.072440 0.008522 -0.447626 8.643581 4.214850
1654544059.853772 -0.010653 -0.007457 0.001065 -0.459654 8.643581 4.226878
1654544059.858774 -0.024502 -0.079897 -0.010653 0.087505 8.707500 3.791578
1654544059.863725 0.006392 -0.009588 0.001065 0.284603 8.731391 3.636288
1654544059.868727 0.018110 0.084158 0.013849 0.483724 8.755526 3.479406
1654544059.873728 -0.004261 0.023437 0.001065 0.220929 8.734922 3.695006
1654544059.878731 -0.023437 -0.078832 -0.010653 0.232959 8.740938 3.688991
1654544059.883732 0.002131 -0.043677 0.003196 0.244988 8.746952 3.682977
1654544059.888734 0.014914 0.067114 0.012784 -0.211227 8.684108 4.062576
1654544059.893735 0.002131 0.054330 0.002131 -0.403712 8.660047 4.224985
1654544059.898737 -0.023437 -0.055395 -0.010653 -0.596196 8.635986 4.387393
1654544059.903739 -0.006392 -0.067114 -0.001065 -0.395154 8.637316 4.168970
1654544059.908740 0.011718 0.044742 0.009588 -0.401168 8.625286 4.150926
1654544059.913742 0.007457 0.074571 0.003196 -0.407183 8.613256 4.132881
1654544059.918744 -0.010653 -0.033024 -0.008522 -0.064705 8.682540 3.859272
1654544059.923745 -0.011718 -0.078832 -0.001065 0.109737 8.712616 3.708891
1654544059.928747 0.005326 0.013849 0.012784 0.284171 8.742691 3.558518
1654544059.933748 0.009588 0.082028 0.007457 0.458612 8.772767 3.408137
1654544059.938751 -0.005326 -0.002131 -0.012784 0.152984 8.736627 3.737827
1654544059.943752 -0.013849 -0.082028 0.000000 0.152984 8.742642 3.761886
1654544059.948754 -0.003196 -0.011718 0.012784 0.152984 8.748658 3.785949
1654544059.953756 0.007457 0.073505 0.004261 -0.280396 8.661807 4.104092
1654544059.958757 -0.004261 0.030894 -0.011718 -0.448833 8.631729 4.242451
1654544059.963759 -0.008522 -0.069244 -0.008522 -0.617270 8.601651 4.380810
1654544059.968760 0.000000 -0.038351 0.013849 -0.339255 8.629180 4.115923
1654544059.973762 0.001065 0.061787 0.009588 -0.321209 8.623165 4.085847
1654544059.978764 0.007457 0.052200 -0.011718 -0.303162 8.617149 4.055767
1654544059.983766 -0.002131 -0.046873 -0.005326 -0.005255 8.704417 3.812459
1654544059.988767 -0.004261 -0.058591 0.013849 0.139133 8.740514 3.686120
1654544059.993769 -0.003196 0.033024 0.010653 0.283520 8.776611 3.559781
1654544059.998770 0.006392 0.060722 -0.005326 0.109360 8.726945 3.764235
1654544060.003772 -0.001065 -0.023437 -0.012784 0.097328 8.720930 3.800330
1654544060.008774 -0.004261 -0.062853 0.008522 0.085297 8.714914 3.836423
1654544060.013776 -0.006392 0.005326 0.019175 0.073267 8.708899 3.872514
1654544060.018777 0.001065 0.064983 -0.006392 -0.265330 8.668509 4.183603
1654544060.023779 0.004261 0.007457 -0.015979 -0.391646 8.650464 4.315934
1654544060.028781 -0.003196 -0.056461 0.004261 -0.517974 8.632417 4.448278
1654544060.033782 -0.014914 -0.012784 0.020241 -0.289856 8.630482 4.032840
1654544060.038784 -0.001065 0.043677 0.000000 -0.283841 8.618451 3.960655
1654544060.043786 0.004261 0.020241 -0.020241 -0.277825 8.606420 3.888470
1654544060.048788 0.005326 -0.043677 0.001065 -0.016230 8.699629 3.756154
1654544060.053789 -0.005326 -0.030894 0.020241 0.092039 8.729703 3.659915
1654544060.058791 -0.010653 0.031959 0.008522 0.200313 8.759779 3.563671
1654544060.063792 0.010653 0.033024 -0.021306 0.015504 8.734028 3.858191
1654544060.068794 0.013849 -0.024502 -0.006392 -0.002540 8.740043 3.930369
1654544060.073796 -0.009588 -0.034090 0.022371 -0.020583 8.746057 4.002539
1654544060.078797 -0.010653 0.018110 0.014914 -0.128761 8.700568 4.061845
1654544060.083799 0.005326 0.039416 -0.018110 -0.188910 8.682523 4.128010
1654544060.088801 0.012784 -0.006392 -0.013849 -0.249063 8.664478 4.194177
1654544060.093802 -0.005326 -0.035155 0.017045 -0.155836 8.658231 3.977187
1654544060.098804 -0.017045 -0.002131 0.017045 -0.137790 8.646201 3.898989
1654544060.103806 -0.003196 0.029828 -0.011718 -0.119745 8.634171 3.820795
1654544060.108808 0.017045 0.002131 -0.020241 -0.101700 8.622141 3.742600
1654544060.113809 0.003196 -0.023437 0.012784 -0.083662 8.693780 3.831763
1654544060.118811 -0.012784 -0.006392 0.025567 -0.065619 8.711823 3.813720
1654544060.123813 -0.010653 0.014914 -0.003196 -0.047576 8.729865 3.795677
1654544060.128814 0.013849 0.007457 -0.019175 -0.092145 8.716603 3.965470
1654544060.133816 0.010653 -0.011718 0.001065 -0.098159 8.722617 4.019597
1654544060.138818 -0.017045 -0.013849 0.024502 -0.104173 8.728631 4.073728
1654544060.143819 -0.014914 0.002131 0.002131 -0.081041 8.705499 4.011274
1654544060.148821 0.004261 0.006392 -0.023437 -0.075027 8.699484 4.017289
1654544060.153823 0.011718 -0.003196 -0.002131 -0.069012 8.693470 4.023303
1654544060.158824 -0.009588 -0.005326 0.024502 -0.076492 8.673959 3.894364
1654544060.163826 -0.014914 0.003196 0.008522 -0.076492 8.661928 3.840228
1654544060.168828 0.004261 -0.003196 -0.022371 -0.076492 8.649898 3.786093
1654544060.173830 0.018110 0.003196 -0.012784 -0.175822 8.662704 3.880965
1654544060.178831 -0.002131 0.005326 0.026632 -0.223938 8.662704 3.899009
1654544060.183833 -0.024502 -0.005326 0.012784 -0.272053 8.662704 3.917052
1654544060.188835 -0.005326 -0.017045 -0.013849 -0.184132 8.685375 4.003108
1654544060.193836 0.017045 -0.005326 -0.023437 -0.160076 8.697404 4.057235
1654544060.198838 0.004261 0.018110 0.018110 -0.136021 8.709431 4.111358
1654544060.203840 -0.015979 0.010653 0.019175 -0.111964 8.721460 4.165487
1654544060.208842 -0.012784 -0.024502 -0.009588 0.058543 8.733492 3.926751
1654544060.213843 0.014914 -0.015979 -0.021306 0.136732 8.745522 3.872619
1654544060.218844 0.010653 0.023437 0.008522 0.214922 8.757551 3.818488
1654544060.223846 -0.014914 0.019175 0.023437 -0.010720 8.693624 3.825132
1654544060.228848 -0.017045 -0.026632 -0.002131 -0.052819 8.675582 3.795061
1654544060.233850 0.008522 -0.026632 -0.021306 -0.094916 8.657541 3.764992
1654544060.238851 0.011718 0.020241 0.000000 -0.292212 8.625390 3.988890
1654544060.243853 -0.008522 0.035155 0.021306 -0.400467 8.601334 4.067074
1654544060.248855 -0.020241 -0.015979 0.004261 -0.508716 8.577278 4.145254
1654544060.253856 0.003196 -0.042612 -0.015979 -0.226116 8.644421 4.067098
1654544060.258858 0.018110 0.005326 -0.003196 -0.153942 8.662464 4.073112
1654544060.263860 -0.002131 0.058591 0.024502 -0.081775 8.680506 4.079126
1654544060.268862 -0.020241 0.001065 0.010653 0.097969 8.722455 3.893940
1654544060.273863 -0.001065 -0.059657 -0.014914 0.224287 8.752530 3.803713
1654544060.278865 0.014914 -0.017045 -0.007457 0.350605 8.782606 3.713486
1654544060.283866 0.002131 0.059657 0.013849 0.476917 8.812681 3.623263
1654544060.288868 -0.018110 0.022371 0.011718 0.012159 8.724542 3.820124
1654544060.293870 -0.002131 -0.058591 -0.012784 -0.072052 8.712511 3.832155
1654544060.298872 0.013849 -0.044742 -0.009588 -0.156268 8.700480 3.844185
